"PATHWAY_ID","PATHWAY_NAME","GENE_ID","GENE_SYMBOL"
"bioplanet_1006","Apoptosis",28988,"DBNL"
"bioplanet_1006","Apoptosis",51135,"IRAK4"
"bioplanet_1006","Apoptosis",51765,"STK26"
"bioplanet_1006","Apoptosis",54205,"CYCS"
"bioplanet_1006","Apoptosis",56616,"DIABLO"
"bioplanet_1006","Apoptosis",63928,"CHP2"
"bioplanet_1006","Apoptosis",63967,"CLSPN"
"bioplanet_1006","Apoptosis",79658,"ARHGAP10"
"bioplanet_1006","Apoptosis",90249,"UNC5A"
"bioplanet_1006","Apoptosis",90427,"BMF"
"bioplanet_1006","Apoptosis",122706,"PSMB11"
"bioplanet_1006","Apoptosis",140735,"DYNLL2"
"bioplanet_1006","Apoptosis",143471,"PSMA8"
"bioplanet_1006","Apoptosis",219699,"UNC5B"
"bioplanet_1006","Apoptosis",100506658,"OCLN"
"bioplanet_1007","Apoptotic factor-mediated response",317,"APAF1"
"bioplanet_1007","Apoptotic factor-mediated response",331,"XIAP"
"bioplanet_1007","Apoptotic factor-mediated response",836,"CASP3"
"bioplanet_1007","Apoptotic factor-mediated response",840,"CASP7"
"bioplanet_1007","Apoptotic factor-mediated response",842,"CASP9"
"bioplanet_1007","Apoptotic factor-mediated response",54205,"CYCS"
"bioplanet_1007","Apoptotic factor-mediated response",56616,"DIABLO"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",329,"BIRC2"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",660,"BMX"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",836,"CASP3"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",839,"CASP6"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",840,"CASP7"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",841,"CASP8"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",2339,"FNTA"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",5580,"PRKCD"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",5588,"PRKCQ"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",5747,"PTK2"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",6093,"ROCK1"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",6304,"SATB1"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",8428,"STK24"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",10134,"BCAP31"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",22985,"ACIN1"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",51765,"STK26"
"bioplanet_1008","Apoptotic cleavage of cellular proteins",63967,"CLSPN"
"bioplanet_1009","Apoptosis modulation by HSP70",317,"APAF1"
"bioplanet_1009","Apoptosis modulation by HSP70",355,"FAS"
"bioplanet_1009","Apoptosis modulation by HSP70",637,"BID"
"bioplanet_1009","Apoptosis modulation by HSP70",835,"CASP2"
"bioplanet_1009","Apoptosis modulation by HSP70",836,"CASP3"
"bioplanet_1009","Apoptosis modulation by HSP70",839,"CASP6"
"bioplanet_1009","Apoptosis modulation by HSP70",840,"CASP7"
"bioplanet_1009","Apoptosis modulation by HSP70",841,"CASP8"
"bioplanet_1009","Apoptosis modulation by HSP70",842,"CASP9"
"bioplanet_1009","Apoptosis modulation by HSP70",3303,"HSPA1A"
"bioplanet_1009","Apoptosis modulation by HSP70",3304,"HSPA1B"
"bioplanet_1009","Apoptosis modulation by HSP70",4214,"MAP3K1"
"bioplanet_1009","Apoptosis modulation by HSP70",4790,"NFKB1"
"bioplanet_1009","Apoptosis modulation by HSP70",5602,"MAPK10"
"bioplanet_1009","Apoptosis modulation by HSP70",7132,"TNFRSF1A"
"bioplanet_1009","Apoptosis modulation by HSP70",8737,"RIPK1"
"bioplanet_1009","Apoptosis modulation by HSP70",8772,"FADD"
"bioplanet_1009","Apoptosis modulation by HSP70",9131,"AIFM1"
"bioplanet_1009","Apoptosis modulation by HSP70",54205,"CYCS"
"bioplanet_101","Phospholipase C signaling pathway",207,"AKT1"
"bioplanet_101","Phospholipase C signaling pathway",5170,"PDPK1"
"bioplanet_101","Phospholipase C signaling pathway",5290,"PIK3CA"
"bioplanet_101","Phospholipase C signaling pathway",5294,"PIK3CG"
"bioplanet_101","Phospholipase C signaling pathway",5295,"PIK3R1"
"bioplanet_101","Phospholipase C signaling pathway",5335,"PLCG1"
"bioplanet_101","Phospholipase C signaling pathway",5578,"PRKCA"
"bioplanet_101","Phospholipase C signaling pathway",5579,"PRKCB"
"bioplanet_101","Phospholipase C signaling pathway",7409,"VAV1"
"bioplanet_101","Phospholipase C signaling pathway",23236,"PLCB1"
"bioplanet_1010","Formation of apoptosome",317,"APAF1"
"bioplanet_1010","Formation of apoptosome",842,"CASP9"
"bioplanet_1010","Formation of apoptosome",54205,"CYCS"
"bioplanet_1011","Apoptosis regulation",472,"ATM"
"bioplanet_1011","Apoptosis regulation",836,"CASP3"
"bioplanet_1011","Apoptosis regulation",842,"CASP9"
"bioplanet_1011","Apoptosis regulation",898,"CCNE1"
"bioplanet_1011","Apoptosis regulation",993,"CDC25A"
"bioplanet_1011","Apoptosis regulation",1017,"CDK2"
"bioplanet_1011","Apoptosis regulation",1026,"CDKN1A"
"bioplanet_1011","Apoptosis regulation",1027,"CDKN1B"
"bioplanet_1011","Apoptosis regulation",1111,"CHEK1"
"bioplanet_1011","Apoptosis regulation",1612,"DAPK1"
"bioplanet_1011","Apoptosis regulation",1613,"DAPK3"
"bioplanet_1011","Apoptosis regulation",1630,"DCC"
"bioplanet_1011","Apoptosis regulation",3458,"IFNG"
"bioplanet_1011","Apoptosis regulation",4193,"MDM2"
"bioplanet_1011","Apoptosis regulation",5062,"PAK2"
"bioplanet_1011","Apoptosis regulation",5682,"PSMA1"
"bioplanet_1011","Apoptosis regulation",5683,"PSMA2"
"bioplanet_1011","Apoptosis regulation",5684,"PSMA3"
"bioplanet_1011","Apoptosis regulation",5685,"PSMA4"
"bioplanet_1011","Apoptosis regulation",5686,"PSMA5"
"bioplanet_1011","Apoptosis regulation",5687,"PSMA6"
"bioplanet_1011","Apoptosis regulation",5688,"PSMA7"
"bioplanet_1011","Apoptosis regulation",5689,"PSMB1"
"bioplanet_1011","Apoptosis regulation",5690,"PSMB2"
"bioplanet_1011","Apoptosis regulation",5691,"PSMB3"
"bioplanet_1011","Apoptosis regulation",5692,"PSMB4"
"bioplanet_1011","Apoptosis regulation",5693,"PSMB5"
"bioplanet_1011","Apoptosis regulation",5694,"PSMB6"
"bioplanet_1011","Apoptosis regulation",5695,"PSMB7"
"bioplanet_1011","Apoptosis regulation",5696,"PSMB8"
"bioplanet_1011","Apoptosis regulation",5698,"PSMB9"
"bioplanet_1011","Apoptosis regulation",5699,"PSMB10"
"bioplanet_1011","Apoptosis regulation",5700,"PSMC1"
"bioplanet_1011","Apoptosis regulation",5701,"PSMC2"
"bioplanet_1011","Apoptosis regulation",5702,"PSMC3"
"bioplanet_1011","Apoptosis regulation",5704,"PSMC4"
"bioplanet_1011","Apoptosis regulation",5705,"PSMC5"
"bioplanet_1011","Apoptosis regulation",5706,"PSMC6"
"bioplanet_1011","Apoptosis regulation",5707,"PSMD1"
"bioplanet_1011","Apoptosis regulation",5708,"PSMD2"
"bioplanet_1011","Apoptosis regulation",5709,"PSMD3"
"bioplanet_1011","Apoptosis regulation",5710,"PSMD4"
"bioplanet_1011","Apoptosis regulation",5711,"PSMD5"
"bioplanet_1011","Apoptosis regulation",5713,"PSMD7"
"bioplanet_1011","Apoptosis regulation",5714,"PSMD8"
"bioplanet_1011","Apoptosis regulation",5715,"PSMD9"
"bioplanet_1011","Apoptosis regulation",5716,"PSMD10"
"bioplanet_1011","Apoptosis regulation",5717,"PSMD11"
"bioplanet_1011","Apoptosis regulation",5718,"PSMD12"
"bioplanet_1011","Apoptosis regulation",5719,"PSMD13"
"bioplanet_1011","Apoptosis regulation",5720,"PSME1"
"bioplanet_1011","Apoptosis regulation",5721,"PSME2"
"bioplanet_1011","Apoptosis regulation",6233,"RPS27A"
"bioplanet_1011","Apoptosis regulation",7157,"TP53"
"bioplanet_1011","Apoptosis regulation",7311,"UBA52"
"bioplanet_1011","Apoptosis regulation",7314,"UBB"
"bioplanet_1011","Apoptosis regulation",7316,"UBC"
"bioplanet_1011","Apoptosis regulation",7979,"SHFM1"
"bioplanet_1011","Apoptosis regulation",9134,"CCNE2"
"bioplanet_1011","Apoptosis regulation",9491,"PSMF1"
"bioplanet_1011","Apoptosis regulation",9500,"MAGED1"
"bioplanet_1011","Apoptosis regulation",9861,"PSMD6"
"bioplanet_1011","Apoptosis regulation",10197,"PSME3"
"bioplanet_1011","Apoptosis regulation",10213,"PSMD14"
"bioplanet_1011","Apoptosis regulation",11200,"CHEK2"
"bioplanet_1011","Apoptosis regulation",23198,"PSME4"
"bioplanet_1011","Apoptosis regulation",23604,"DAPK2"
"bioplanet_1011","Apoptosis regulation",26060,"APPL1"
"bioplanet_1011","Apoptosis regulation",51371,"POMP"
"bioplanet_1011","Apoptosis regulation",64326,"RFWD2"
"bioplanet_1011","Apoptosis regulation",79658,"ARHGAP10"
"bioplanet_1011","Apoptosis regulation",90249,"UNC5A"
"bioplanet_1011","Apoptosis regulation",121906,"PSMA6P4"
"bioplanet_1011","Apoptosis regulation",122706,"PSMB11"
"bioplanet_1011","Apoptosis regulation",143471,"PSMA8"
"bioplanet_1011","Apoptosis regulation",219699,"UNC5B"
"bioplanet_1011","Apoptosis regulation",345645,"PSMC1P4"
"bioplanet_1011","Apoptosis regulation",100132108,"LOC100132108"
"bioplanet_1012","Apoptosis intrinsic pathway",207,"AKT1"
"bioplanet_1012","Apoptosis intrinsic pathway",317,"APAF1"
"bioplanet_1012","Apoptosis intrinsic pathway",331,"XIAP"
"bioplanet_1012","Apoptosis intrinsic pathway",572,"BAD"
"bioplanet_1012","Apoptosis intrinsic pathway",578,"BAK1"
"bioplanet_1012","Apoptosis intrinsic pathway",581,"BAX"
"bioplanet_1012","Apoptosis intrinsic pathway",596,"BCL2"
"bioplanet_1012","Apoptosis intrinsic pathway",598,"BCL2L1"
"bioplanet_1012","Apoptosis intrinsic pathway",637,"BID"
"bioplanet_1012","Apoptosis intrinsic pathway",836,"CASP3"
"bioplanet_1012","Apoptosis intrinsic pathway",840,"CASP7"
"bioplanet_1012","Apoptosis intrinsic pathway",841,"CASP8"
"bioplanet_1012","Apoptosis intrinsic pathway",842,"CASP9"
"bioplanet_1012","Apoptosis intrinsic pathway",1869,"E2F1"
"bioplanet_1012","Apoptosis intrinsic pathway",3002,"GZMB"
"bioplanet_1012","Apoptosis intrinsic pathway",4836,"NMT1"
"bioplanet_1012","Apoptosis intrinsic pathway",5366,"PMAIP1"
"bioplanet_1012","Apoptosis intrinsic pathway",5533,"PPP3CC"
"bioplanet_1012","Apoptosis intrinsic pathway",5534,"PPP3R1"
"bioplanet_1012","Apoptosis intrinsic pathway",5599,"MAPK8"
"bioplanet_1012","Apoptosis intrinsic pathway",7027,"TFDP1"
"bioplanet_1012","Apoptosis intrinsic pathway",7157,"TP53"
"bioplanet_1012","Apoptosis intrinsic pathway",7529,"YWHAB"
"bioplanet_1012","Apoptosis intrinsic pathway",8655,"DYNLL1"
"bioplanet_1012","Apoptosis intrinsic pathway",10018,"BCL2L11"
"bioplanet_1012","Apoptosis intrinsic pathway",27113,"BBC3"
"bioplanet_1012","Apoptosis intrinsic pathway",54205,"CYCS"
"bioplanet_1012","Apoptosis intrinsic pathway",56616,"DIABLO"
"bioplanet_1012","Apoptosis intrinsic pathway",90427,"BMF"
"bioplanet_1012","Apoptosis intrinsic pathway",140735,"DYNLL2"
"bioplanet_1013","Influenza virus-induced apoptosis",293,"SLC25A6"
"bioplanet_1013","Influenza virus-induced apoptosis",7040,"TGFB1"
"bioplanet_1013","Influenza virus-induced apoptosis",7504,"XK"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",581,"BAX"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",598,"BCL2L1"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",599,"BCL2L2"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",1021,"CDK6"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",1432,"MAPK14"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",3164,"NR4A1"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",4170,"MCL1"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5594,"MAPK1"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5595,"MAPK3"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5596,"MAPK4"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5597,"MAPK6"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5598,"MAPK7"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5599,"MAPK8"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5600,"MAPK11"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5601,"MAPK9"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5602,"MAPK10"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",5603,"MAPK13"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",6300,"MAPK12"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",10017,"BCL2L10"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",10456,"HAX1"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",57099,"AVEN"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",79370,"BCL2L14"
"bioplanet_1014","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",225689,"MAPK15"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",412,"STS"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",578,"BAK1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",581,"BAX"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",596,"BCL2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",598,"BCL2L1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",666,"BOK"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",726,"CAPN5"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",823,"CAPN1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",824,"CAPN2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",825,"CAPN3"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",826,"CAPNS1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",827,"CAPN6"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",1409,"CRYAA"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",1410,"CRYAB"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",2021,"ENDOG"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",2547,"XRCC6"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3301,"DNAJA1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3303,"HSPA1A"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3304,"HSPA1B"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3306,"HSPA2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3308,"HSPA4"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3310,"HSPA6"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3311,"HSPA7"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3708,"ITPR1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3709,"ITPR2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3710,"ITPR3"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3872,"KRT17"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",4217,"MAP3K5"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5412,"UBL3"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5478,"PPIA"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5578,"PRKCA"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5579,"PRKCB"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5580,"PRKCD"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5581,"PRKCE"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5582,"PRKCG"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5583,"PRKCH"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5584,"PRKCI"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5588,"PRKCQ"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5590,"PRKCZ"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",5621,"PRNP"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",7009,"TMBIM6"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",7157,"TP53"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",7314,"UBB"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",7316,"UBC"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",7417,"VDAC2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",8266,"UBL4A"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",9131,"AIFM1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",9927,"MFN2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",10537,"UBD"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",10753,"CAPN9"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",10971,"YWHAQ"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",11131,"CAPN11"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",11132,"CAPN10"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",11315,"PARK7"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",23473,"CAPN7"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",23604,"DAPK2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",23786,"BCL2L13"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",27429,"HTRA2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",51182,"HSPA14"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",55669,"MFN1"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",59286,"UBL5"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",84290,"CAPNS2"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",84993,"UBL7"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",92291,"CAPN13"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",147968,"CAPN12"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",164153,"UBL4B"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",170557,"UBL6"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",388743,"CAPN8"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",440603,"BCL2L15"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",440854,"CAPN14"
"bioplanet_1015","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",3783706,"BHRF1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",25,"ABL1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",136,"ADORA2B"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",207,"AKT1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",208,"AKT2"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",572,"BAD"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",637,"BID"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",638,"BIK"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",664,"BNIP3"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",665,"BNIP3L"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",708,"C1QBP"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",726,"CAPN5"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",823,"CAPN1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",824,"CAPN2"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",825,"CAPN3"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",826,"CAPNS1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",827,"CAPN6"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",835,"CASP2"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",841,"CASP8"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",961,"CD47"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",983,"CDK1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",1075,"CTSC"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",1457,"CSNK2A1"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",1459,"CSNK2A2"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",1460,"CSNK2B"
"bioplanet_1016","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",1508,"CTSB"
